julianhyde,linq4j,105
realm,realm-java,0
flapdoodle-oss,de.flapdoodle.embed.mongo,229
openMF,mifosx,3703
yuriykulikov,AlarmClock,324
UU-ComputerScience,uhc,0
openshift,origin-server,0
SQiShER,java-object-diff,283
jamesor,todomvc,0
dbpedia-spotlight,dbpedia-spotlight,545
thomasst,mongoadmin,0
UpstandingHackers,hammer,282
routerkeygen,routerkeygenAndroid,0
abiggerhammer,hammer,287
cpw,ironchest,0
johnlindquist,angularjs-plugin,0
gast-lib,gast-lib,0
walkingp,AndroidCnblogs,0
FuseByExample,websocket-activemq-camel,0
robohornet,robohornet,0
evernote,evernote-sdk-android,0
pahimar,Equivalent-Exchange,0
stormpath,spring-mvc-rest-exhandler,2
foo4u,spring-mvc-cache-control,0
dspinellis,UMLGraph,0
twitter,ambrose,459
nickman,netty-ajax-server,0
tbroyer,gwt-maven-archetypes,66
KhronosGroup,OpenCOLLADA,0
headius,thread_safe,52
miniboxing,miniboxing-plugin,427
enonic,xp,5590
timyates,groovy-stream,154
Forkk,MultiMC4,2
freshplanet,ANE-Facebook,0
freshplanet,ANE-In-App-Purchase,0
freshplanet,ANE-Push-Notification,0
freshplanet,ANE-Network-Info,0
magefree,mage,758
adyliu,jafka,91
benosteen,opengles-book-samples,0
mitre,HTTP-Proxy-Servlet,131
enyojs,ares-project,2293
aragozin,jvm-tools,22
mirkonasato,jodconverter,0
kanzure,nanoengineer,0
scobal,seyren,497
clojure-android,lein-droid,45
abudaan,MIDIBridge,0
cloudfoundry-samples,springmvc-hibernate-template,0
banana-rdf,banana-rdf,717
Jasig,sass-maven-plugin,0
xamarin,XobotOS,0
almende,chap-links-library,0
asantee,ethanon,0
kwart,jsignpdf,0
kamranzafar,jtar,20
nasa,mct,0
openwebos,qt,0
adobe,chromium,0
AnalyticalGraphicsInc,czml-writer,0
StoryMaker,storymaker,67
Njol,Skript,0
spinscale,dropwizard-blog-sample,0
openintents,filemanager,0
groovy,groovy-eclipse,0
PrismTech,opensplice,0
HipByte,RubyMotionSamples,0
inovex,ViewPager3D,0
ReadyTalk,avian,1305
quux00,mybatis-koans,0
SimonVT,android-timepicker,0
jop-devel,jop,0
graphtheorysoftware,GraphTea,0
passy,scdl,0
mupen64plus-ae,mupen64plus-ae,0
springfox,springfox,814
martypitt,swagger-springmvc-example,0
before,uadetector,10
sogyf,mybatis-pagination,2
spring-projects,spring-hateoas,552
openjdk-mirror,jdk7u-jdk,0
ova2,primefaces-cookbook,17
openjdk-mirror,jdk7u-hotspot,0
joelarson4,CharFunk,0
Ninja-Squad,DbSetup,129
nodyn,nodyn,509
sebfz1,wicket-jquery-ui,243
softlab-ntua,bencherl,0
lightbox,QuickSnap,0
adafruit,Adafruit-Flow-Meter,0
facebook,swift,0
cbeams,bitcoin-rt,0
pegli,TiCarousel,0
ampl,mp,2482
Netflix,archaius,190
calatrava,calatrava,132
valfirst,jbehave-junit-runner,143
lightbox,PhotoProcessing,0
cloudera,cm_api,0
derickbailey,todomvc,0
spring-projects,spring-data-book,0
geosolutions-it,imageio-ext,85
facebook,nifty,0
mwielgoszewski,jython-burp-api,0
bivas,protobuf-java-format,54
toshok,echojs,840
UnquietCode,Flapi,210
javatuples,javatuples,0
kimble,dropwizard-dashboard,0
plusonelabs,calendar-widget,186
williewheeler,kite,0
apauley,HollingBerries,0
donkirkby,live-py-plugin,148
mikera,clisk,131
diwu,AnalyticX,0
clojure-android,neko,64
AppFormer,uberfire,0
lightbox,lightbox-android-webservices,0
lordofthejars,nosql-unit,0
BayesianLogic,blog,360
nelsonsilva,node.vert.x,0
smaldini,grails-events-push,0
Maxwin-z,XListView-Android,0
ivaynberg,wicket-select2,0
sdywcd,jshoperv2,0
find-sec-bugs,find-sec-bugs,482
colosa,processmaker,52
jersey,jersey,0
lexs,android-delicious,0
pires,android-obd-reader,0
guardian,frontend,0
jboss-developer,ticket-monster,0
overview,overview-server,464
benjohnde,play-pdf,0
opentelecoms-org,lumicall,116
tobyweston,tempus-fugit,0
zonyl,pytomation,0
DEVSENSE,Phalanger,0
cocagne,paxos,0
esteinberg,plantuml4idea,0
yaronn,xml-crypto,105
pac4j,spring-security-pac4j,198
thymeleaf,thymeleaf,0
coderplay,concurrent,0
SimonVT,android-calendarview,0
SimonVT,android-datepicker,0
codinguser,gnucash-android,798
OpenEndedGroup,Field,0
samaxes,minify-maven-plugin,36
sveinungkb,encrypted-userprefs,0
sinacloud,phonegap-plugins,0
diwu,Tiny-Wings-Remake-on-Android,0
CyanogenMod,android_packages_apps_Apollo,0
jmhodges,opposite_of_a_bloom_filter,0
nikicat,web-malware-collection,0
searchbox-io,Jest,944
eldur,jwbf,216
jgraph,mxgraph,0
Netflix,asgard,0
iafan,Plurr,0
thymeleaf,thymeleaf-spring,0
Valums-File-Uploader,file-uploader,0
facebookarchive,linkbench,0
louridas,pagerank,0
jgraph,jgraphx,18
medcl,elasticsearch-analysis-pinyin,132
mprat,Terminus,0
thymeleaf,thymeleafexamples-gtvg,0
thymeleaf,thymeleafexamples-stsm,0
thymeleaf,thymeleafexamples-petclinic,0
thymeleaf,thymeleafexamples-springmail,0
apache,tapestry-5,258
jhalterman,sarge,3
VolodymyrLykhonis,kotlinAndroidLib,0
grails-plugins,grails-quartz,111
appcelerator,titanium,522
vekexasia,android-edittext-validator,0
ericmoritz,wsdemo,0
frapontillo,ImageViewEx,0
spring-projects,spring-webflow-samples,0
sarxos,webcam-capture,558
i2p,i2p.i2p,0
jknack,handlebars.java,587
emilsjolander,StickyScrollViewItems,0
Psychtoolbox-3,Psychtoolbox-3,161
mapstruct,mapstruct,225
johnno1962,injectionforxcode,0
Illutron,AdvancedTouchSensing,0
Catrobat,Catroid,0
datasift,dropwizard-extra,0
Countly,countly-sdk-android,226
jprante,elasticsearch-skywalker,11
jesusgollonet,processing-penner-easing,0
cleverage,play2-elasticsearch,105
joelittlejohn,embedmongo-maven-plugin,203
intrications,intent-intercept,83
munin-monitoring,munin,1887
pingpongboss,StandOut,0
storm-amqp,storm-amqp-spout,4
skulpt,skulpt,1351
pentaho,big-data-plugin,0
warting,AndroidChatBubbles,0
jenkinsci,jacoco-plugin,179
MattCheely,requirejs-maven-plugin,0
acdvorak,intellij-lessc-plugin,0
flash-dog,flash-dog,0
jprante,elasticsearch-jdbc,382
OAuth-Apis,apis,0
wolpi,prim-ftpd,104
clojurewerkz,spyglass,106
DavyJonesLocker,pg_array_parser,54
mfornos,humanize,203
nexr,hive-udf,0
NixOS,nixos,0
NixOS,nixpkgs,78070
apache,any23,0
SonarSource,sonar-php,2412
sockeqwe,Vaadin-MVP-Lite,0
NGDATA,lilyproject,0
fookwood,zoj-solutions-fish_ball,0
alibaba,webx-restful,0
pocmo,Instant-Mustache,0
msteiger,jxmapviewer2,0
nanorc,nanorc,0
Ky6uk,PETOOH,0
sankha93,codejudge,0
leo-project,leofs,730
openzipkin,zipkin,6087
winterstein,Eclipse-Markdown-Editor-Plugin,72
ryantenney,metrics-spring,423
palominolabs,metrics-guice,0
hypery2k,owncloud,274
tim-group,java-statsd-client,28
cpw,compactsolars,0
UniversalMediaServer,UniversalMediaServer,7187
pentaho,pentaho-platform,0
dadoonet,fscrawler,502
vmware-serengeti,serengeti-ws,0
adventuregamestudio,ags,0
ragunathjawahar,simple-section-adapter,0
